lat,lng,license,time,model,engine,chassis
15.59515,73.805635,ADTEST2,2018-09-10T19:45:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:44:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:43:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:42:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:41:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:40:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:39:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:38:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:37:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:36:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:35:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:34:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:33:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:32:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:31:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:30:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:29:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:28:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:27:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:26:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:25:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:24:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:23:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:22:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:21:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:20:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:19:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:18:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:17:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:16:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:15:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:14:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:13:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:12:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:11:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:10:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:09:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:08:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:07:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:06:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:05:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:04:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:03:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:02:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:01:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T19:00:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:59:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:58:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:57:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:56:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:55:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:54:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:53:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:52:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:51:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:50:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:49:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:48:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:47:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:46:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:45:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:44:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:43:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:42:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:41:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:40:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:39:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:38:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:37:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:36:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:35:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:34:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:33:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:32:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:31:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:30:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:29:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:28:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:27:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:26:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:25:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:24:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:23:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:22:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:21:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:20:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:19:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:18:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:17:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:16:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:15:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:14:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:13:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:12:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:11:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:10:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:09:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:08:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:07:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:06:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:05:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:04:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:03:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:02:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:01:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T18:00:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:59:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:58:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:57:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:56:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:55:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:54:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:53:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:52:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:51:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:50:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:49:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:48:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:47:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:46:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:45:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:44:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:43:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:42:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:41:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:40:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:39:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:38:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:37:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:36:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:35:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:34:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:33:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:32:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:31:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:30:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:29:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:29:36+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:29:33+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:29:26+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:29:23+05:30,TOYOTA,1HQ0039202,606F30-98714
15.59515,73.805635,ADTEST2,2018-09-10T17:29:15+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:56+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:53+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:46+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:43+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:40+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:35+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:32+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5950783,73.8056233,ADTEST2,2018-09-10T17:28:30+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5951766,73.8056533,ADTEST2,2018-09-10T17:28:14+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5951766,73.8056533,ADTEST2,2018-09-10T17:28:11+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5945233,73.806085,ADTEST2,2018-09-10T17:27:41+05:30,TOYOTA,1HQ0039202,606F30-98714
15.593245,73.8055633,ADTEST2,2018-09-10T17:27:11+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5927316,73.8058933,ADTEST2,2018-09-10T17:26:41+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5916,73.8072749,ADTEST2,2018-09-10T17:26:11+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5909916,73.80939,ADTEST2,2018-09-10T17:25:41+05:30,TOYOTA,1HQ0039202,606F30-98714
15.58993,73.8097266,ADTEST2,2018-09-10T17:25:11+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5889083,73.8090216,ADTEST2,2018-09-10T17:24:41+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5889083,73.8090216,ADTEST2,2018-09-10T17:24:39+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5889083,73.8090216,ADTEST2,2018-09-10T17:24:36+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5889083,73.8090216,ADTEST2,2018-09-10T17:24:33+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5884316,73.80892,ADTEST2,2018-09-10T17:24:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5852216,73.80774,ADTEST2,2018-09-10T17:23:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5822366,73.8066633,ADTEST2,2018-09-10T17:23:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5792983,73.8062183,ADTEST2,2018-09-10T17:22:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5781066,73.8061199,ADTEST2,2018-09-10T17:22:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5754916,73.8064016,ADTEST2,2018-09-10T17:21:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5730066,73.8064883,ADTEST2,2018-09-10T17:21:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5696366,73.80683,ADTEST2,2018-09-10T17:20:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.566075,73.8079116,ADTEST2,2018-09-10T17:20:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5647283,73.8088566,ADTEST2,2018-09-10T17:19:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5620983,73.8107616,ADTEST2,2018-09-10T17:19:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5583683,73.8133716,ADTEST2,2018-09-10T17:18:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5553799,73.81549,ADTEST2,2018-09-10T17:18:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5525333,73.8174199,ADTEST2,2018-09-10T17:17:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.550295,73.8178733,ADTEST2,2018-09-10T17:17:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5473033,73.8182666,ADTEST2,2018-09-10T17:16:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.54526,73.8198583,ADTEST2,2018-09-10T17:16:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5427783,73.8210649,ADTEST2,2018-09-10T17:15:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5414916,73.821485,ADTEST2,2018-09-10T17:15:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.53955,73.8221516,ADTEST2,2018-09-10T17:14:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5365466,73.8231,ADTEST2,2018-09-10T17:14:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5347433,73.8237033,ADTEST2,2018-09-10T17:13:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5325766,73.8244066,ADTEST2,2018-09-10T17:13:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5310383,73.82487,ADTEST2,2018-09-10T17:12:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5285566,73.8257233,ADTEST2,2018-09-10T17:12:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5255616,73.8266949,ADTEST2,2018-09-10T17:11:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.52286,73.8276183,ADTEST2,2018-09-10T17:11:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.52036,73.828475,ADTEST2,2018-09-10T17:10:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.51783,73.8297183,ADTEST2,2018-09-10T17:10:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.516555,73.8338766,ADTEST2,2018-09-10T17:09:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.51322,73.83514,ADTEST2,2018-09-10T17:09:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.51068,73.8351566,ADTEST2,2018-09-10T17:08:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5083033,73.8360416,ADTEST2,2018-09-10T17:08:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5066683,73.836635,ADTEST2,2018-09-10T17:07:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5047216,73.8369233,ADTEST2,2018-09-10T17:07:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5024,73.8371449,ADTEST2,2018-09-10T17:06:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.5003716,73.8373316,ADTEST2,2018-09-10T17:06:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4985966,73.837535,ADTEST2,2018-09-10T17:05:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4960233,73.8378799,ADTEST2,2018-09-10T17:05:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4951766,73.83838,ADTEST2,2018-09-10T17:04:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4951766,73.83838,ADTEST2,2018-09-10T17:04:46+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4951733,73.8383816,ADTEST2,2018-09-10T17:04:45+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4936033,73.84049,ADTEST2,2018-09-10T17:04:15+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4915349,73.8435833,ADTEST2,2018-09-10T17:03:45+05:30,TOYOTA,1HQ0039202,606F30-98714
15.49048,73.8445866,ADTEST2,2018-09-10T17:03:15+05:30,TOYOTA,1HQ0039202,606F30-98714
15.48656,73.8461683,ADTEST2,2018-09-10T17:02:45+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4816066,73.8476366,ADTEST2,2018-09-10T17:02:15+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4784033,73.8485333,ADTEST2,2018-09-10T17:01:45+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4784033,73.8485333,ADTEST2,2018-09-10T17:01:37+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4768866,73.8490716,ADTEST2,2018-09-10T17:01:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4723799,73.85024,ADTEST2,2018-09-10T17:00:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4690766,73.85088,ADTEST2,2018-09-10T17:00:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4650066,73.8524466,ADTEST2,2018-09-10T16:59:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4647133,73.8558066,ADTEST2,2018-09-10T16:59:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.46476,73.8574783,ADTEST2,2018-09-10T16:58:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4657083,73.8599766,ADTEST2,2018-09-10T16:58:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4665483,73.8639549,ADTEST2,2018-09-10T16:57:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4646583,73.8658833,ADTEST2,2018-09-10T16:57:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4618049,73.8663683,ADTEST2,2018-09-10T16:56:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4584116,73.8660733,ADTEST2,2018-09-10T16:56:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.454785,73.8651716,ADTEST2,2018-09-10T16:55:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4523016,73.8637049,ADTEST2,2018-09-10T16:55:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4501283,73.8623033,ADTEST2,2018-09-10T16:54:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4478783,73.8621866,ADTEST2,2018-09-10T16:54:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4452633,73.8628033,ADTEST2,2018-09-10T16:53:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4440383,73.8651649,ADTEST2,2018-09-10T16:53:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.44253,73.8672916,ADTEST2,2018-09-10T16:52:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4402316,73.8705283,ADTEST2,2018-09-10T16:52:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.440335,73.8742866,ADTEST2,2018-09-10T16:51:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4399716,73.8778483,ADTEST2,2018-09-10T16:51:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4382133,73.8805566,ADTEST2,2018-09-10T16:50:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4359883,73.8831483,ADTEST2,2018-09-10T16:50:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4335883,73.8857916,ADTEST2,2018-09-10T16:49:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.43131,73.88853,ADTEST2,2018-09-10T16:49:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4289333,73.8911266,ADTEST2,2018-09-10T16:48:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.426525,73.8939716,ADTEST2,2018-09-10T16:48:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.424215,73.8970116,ADTEST2,2018-09-10T16:47:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.42347,73.8996316,ADTEST2,2018-09-10T16:47:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4219016,73.9010683,ADTEST2,2018-09-10T16:46:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4201816,73.9021033,ADTEST2,2018-09-10T16:46:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4184716,73.9040066,ADTEST2,2018-09-10T16:45:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.416735,73.905865,ADTEST2,2018-09-10T16:45:18+05:30,TOYOTA,1HQ0039202,606F30-98714
15.4148533,73.90692,ADTEST2,2018-09-10T16:44:48+05:30,TOYOTA,1HQ0039202,606F30-98714
15.41262,73.9068666,ADTEST2,2018-09-10T16:44:18+05:30,TOYOTA,1HQ0039202,606F30-98714
